Level	Rule Name	Subject	Property	Value
WARN	missing_obsolete_label	abolished protein threonine phosphorylation at Thr-Pro site during vegetative growth [FYPO:0002139]	label [rdfs:label]	abolished protein threonine phosphorylation at Thr-Pro site during vegetative growth	
WARN	missing_obsolete_label	increased protein threonine phosphorylation at Thr-Pro site during vegetative growth [FYPO:0002144]	label [rdfs:label]	increased protein threonine phosphorylation at Thr-Pro site during vegetative growth	
WARN	missing_obsolete_label	inviable vegetative cell population after spore germination [FYPO:0002147]	label [rdfs:label]	inviable vegetative cell population after spore germination	
WARN	missing_obsolete_label	inviable elongated vegetative cell population [FYPO:0002149]	label [rdfs:label]	inviable elongated vegetative cell population	
WARN	missing_obsolete_label	inviable small vegetative cell population [FYPO:0002152]	label [rdfs:label]	inviable small vegetative cell population	
WARN	missing_obsolete_label	viable small vegetative cell population [FYPO:0002153]	label [rdfs:label]	viable small vegetative cell population	
WARN	missing_obsolete_label	viable cell at low temperature [FYPO:0002171]	label [rdfs:label]	viable cell at low temperature	
WARN	missing_obsolete_label	viable mixed population including long cells [FYPO:0002178]	label [rdfs:label]	viable mixed population including long cells	
WARN	missing_obsolete_label	inviable mixed population, vegetative cells with abnormal morphology, including long cells [FYPO:0002179]	label [rdfs:label]	inviable mixed population, vegetative cells with abnormal morphology, including long cells	
WARN	missing_obsolete_label	viable mixed vegetative cell population including cell with normal morphology and long cells [FYPO:0002180]	label [rdfs:label]	viable mixed vegetative cell population including cell with normal morphology and long cells	
WARN	missing_obsolete_label	inviable mixed population including germinated spores and spheroid cells [FYPO:0002181]	label [rdfs:label]	inviable mixed population including germinated spores and spheroid cells	
WARN	missing_obsolete_label	inviable mixed population including spores, germinated spores and spheroid cells [FYPO:0002182]	label [rdfs:label]	inviable mixed population including spores, germinated spores and spheroid cells	
WARN	missing_obsolete_label	inviable mixed population including spores, germinated spores and cells with normal morphology [FYPO:0002183]	label [rdfs:label]	inviable mixed population including spores, germinated spores and cells with normal morphology	
WARN	missing_obsolete_label	inviable mixed population including spores, germinated spores and tapered cells [FYPO:0002184]	label [rdfs:label]	inviable mixed population including spores, germinated spores and tapered cells	
WARN	missing_obsolete_label	inviable mixed population including germinated spores and tapered cells [FYPO:0002185]	label [rdfs:label]	inviable mixed population including germinated spores and tapered cells	
WARN	missing_obsolete_label	inviable microcolony, small cells [FYPO:0002186]	label [rdfs:label]	inviable microcolony, small cells	
WARN	missing_obsolete_label	inviable microcolony, normal volume spheroid cells [FYPO:0002188]	label [rdfs:label]	inviable microcolony, normal volume spheroid cells	
WARN	missing_obsolete_label	inviable microcolony, normal volume septated spheroid cells [FYPO:0002192]	label [rdfs:label]	inviable microcolony, normal volume septated spheroid cells	
WARN	missing_obsolete_label	inviable microcolony, swollen septated spheroid cells [FYPO:0002194]	label [rdfs:label]	inviable microcolony, swollen septated spheroid cells	
WARN	missing_obsolete_label	normal morphology viable vegetative cell population [FYPO:0002195]	label [rdfs:label]	normal morphology viable vegetative cell population	
WARN	missing_obsolete_label	viable vegetative cell population with abnormal cell shape [FYPO:0002198]	label [rdfs:label]	viable vegetative cell population with abnormal cell shape	
WARN	missing_obsolete_label	viable stubby vegetative cell population [FYPO:0002201]	label [rdfs:label]	viable stubby vegetative cell population	
